x,t=9.00e+03s,t=2.16e+04s,t=8.28e+04s,t=1.09e+05s,t=1.72e+05s,t=2.44e+05s,t=3.60e+05s
1.085571142284569182e-04,1.047753071144876032e+19,1.108306282530247680e+19,1.110976081092556595e+19,1.111394214088605696e+19,1.112128793555602637e+19,1.306671965561534874e+19,8.487285894771449856e+18
1.117434869739478918e-04,1.079477533444849050e+19,1.141694654135922278e+19,1.144370011448792064e+19,1.144786342030879539e+19,1.145517446952030618e+19,1.300801686250379469e+19,8.449199642744148992e+18
1.101503006012024118e-04,1.063614106347585331e+19,1.125000455127739392e+19,1.127673045790965965e+19,1.128090277790039654e+19,1.128823119604466688e+19,1.303737027327968461e+19,8.468244102199793664e+18
1.133366733466933853e-04,1.095343385510026445e+19,1.158388879813356749e+19,1.161066978062690304e+19,1.161482406808116224e+19,1.162211775587447808e+19,1.297865943338359603e+19,8.430152522317320192e+18
1.117434869739478918e-04,1.079477533444866867e+19,1.141694654135923098e+19,1.144370011448792678e+19,1.144786342030880563e+19,1.145517446952029184e+19,1.300801686250380493e+19,8.449199642744155136e+18
1.149298597194388789e-04,1.111211695521339597e+19,1.175083132417438106e+19,1.177763945628873933e+19,1.178178472118712115e+19,1.178906105499533517e+19,1.294929799601136640e+19,8.411102746835513344e+18
1.133366733466933853e-04,1.095343385510045286e+19,1.158388879813357773e+19,1.161066978062690304e+19,1.161482406808117248e+19,1.162211775587448627e+19,1.297865943338361651e+19,8.430152522317336576e+18
1.165230460921843725e-04,1.127082496360723456e+19,1.191777412204969165e+19,1.194460914143444378e+19,1.194874537959824998e+19,1.195600436677305754e+19,1.291993256047298150e+19,8.392050322216907776e+18
1.149298597194388789e-04,1.111211695521358438e+19,1.175083132417439334e+19,1.177763945628873728e+19,1.178178472118712934e+19,1.178906105499534131e+19,1.294929799601138893e+19,8.411102746835525632e+18
1.181162324649298660e-04,1.142955820812448973e+19,1.208471719432171520e+19,1.211157883602636595e+19,1.211570604328803328e+19,1.212294769109758771e+19,1.289056313684621517e+19,8.372995254382483456e+18
1.165230460921843725e-04,1.127082496360743322e+19,1.191777412204970189e+19,1.194460914143444582e+19,1.194874537959826022e+19,1.195600436677306368e+19,1.291993256047299379e+19,8.392050322216914944e+18
1.197094188376753460e-04,1.158831701562290995e+19,1.225166054354286387e+19,1.227854854002745344e+19,1.228266671222522266e+19,1.228989102786324275e+19,1.286118973520701850e+19,8.353937549248330752e+18
1.181162324649298660e-04,1.142955820812468634e+19,1.208471719432172749e+19,1.211157883602637210e+19,1.211570604328805376e+19,1.212294769109758566e+19,1.289056313684621926e+19,8.372995254382488576e+18
1.213026052104208396e-04,1.174710171196202803e+19,1.241860417225892045e+19,1.244551825340012954e+19,1.244962738637912474e+19,1.245683437696105677e+19,1.283181236562065203e+19,8.334877212737529856e+18
1.197094188376753460e-04,1.158831701562309632e+19,1.225166054354286387e+19,1.227854854002746368e+19,1.228266671222522880e+19,1.228989102786324480e+19,1.286118973520701645e+19,8.353937549248337920e+18
1.228957915831663467e-04,1.190591262198558106e+19,1.258554808300121498e+19,1.261248797610799718e+19,1.261658806571778867e+19,1.262377773828057088e+19,1.280243103815336960e+19,8.315814250776345600e+18
1.213026052104208396e-04,1.174710171196223078e+19,1.241860417225892659e+19,1.244551825340014387e+19,1.244962738637913088e+19,1.245683437696107110e+19,1.283181236562066022e+19,8.334877212737544192e+18
1.244889779559118267e-04,1.206475006951273882e+19,1.275249227829986304e+19,1.277945770811342234e+19,1.278354875021666304e+19,1.279072111171466445e+19,1.277304576286140211e+19,8.296748669289229312e+18
1.228957915831663467e-04,1.190591262198579200e+19,1.258554808300122317e+19,1.261248797610799514e+19,1.261658806571779891e+19,1.262377773828058112e+19,1.280243103815337779e+19,8.315814250776361984e+18
1.260821643286573338e-04,1.222361437732415078e+19,1.291943676067233792e+19,1.294642744938201907e+19,1.295050943984701030e+19,1.295766449715963290e+19,1.274365654979644416e+19,8.277680474202082304e+18
1.244889779559118267e-04,1.206475006951293747e+19,1.275249227829986304e+19,1.277945770811342234e+19,1.278354875021666099e+19,1.279072111171466854e+19,1.277304576286141440e+19,8.296748669289232384e+18
1.276753507014028138e-04,1.238250586714945536e+19,1.308638153262442906e+19,1.311339719987374694e+19,1.311747013457935360e+19,1.312460789451207680e+19,1.271426340900575846e+19,8.258609671444914176e+18
1.260821643286573338e-04,1.222361437732435968e+19,1.291943676067235226e+19,1.294642744938202317e+19,1.295050943984701850e+19,1.295766449715965747e+19,1.274365654979645030e+19,8.277680474202086400e+18
1.292685370741483209e-04,1.254142485965532160e+19,1.325332659665204019e+19,1.328036695954840986e+19,1.328443083438559642e+19,1.329155130366591181e+19,1.268486635052627558e+19,8.239536266949301248e+18
1.276753507014028138e-04,1.238250586714965606e+19,1.308638153262443725e+19,1.311339719987373875e+19,1.311747013457935974e+19,1.312460789451207885e+19,1.271426340900576461e+19,8.258609671444920320e+18
1.308617234468938009e-04,1.270037167442611200e+19,1.342027195524766515e+19,1.344733672836997530e+19,1.345139153923914957e+19,1.345849472451667354e+19,1.265546538439520256e+19,8.220460266647661568e+18
1.292685370741483209e-04,1.254142485965554278e+19,1.325332659665205453e+19,1.328036695954841600e+19,1.328443083438560666e+19,1.329155130366592614e+19,1.268486635052629811e+19,8.239536266949311488e+18
1.324549098196392809e-04,1.285934662996535501e+19,1.358721761089030963e+19,1.361430650630302106e+19,1.361835224910821376e+19,1.362543815696239206e+19,1.262606052064092160e+19,8.201381676476142592e+18
1.308617234468938009e-04,1.270037167442632294e+19,1.342027195524767744e+19,1.344733672836997325e+19,1.345139153923914752e+19,1.345849472451667558e+19,1.265546538439521690e+19,8.220460266647665664e+18
1.340480961923847881e-04,1.301835004367120179e+19,1.375416356605182362e+19,1.378127629331183411e+19,1.378531296396553011e+19,1.379238160089990349e+19,1.259665176928369254e+19,8.182300502366178304e+18
1.324549098196392809e-04,1.285934662996556186e+19,1.358721761089031782e+19,1.361430650630301491e+19,1.361835224910820762e+19,1.362543815696240026e+19,1.262606052064093184e+19,8.201381676476145664e+18
1.356412825651302681e-04,1.317738223181919027e+19,1.392110982319171379e+19,1.394824608935897702e+19,1.395227368378236314e+19,1.395932505622721946e+19,1.256723914034340250e+19,8.163216750255011840e+18
1.340480961923847881e-04,1.301835004367142093e+19,1.375416356605182771e+19,1.378127629331184230e+19,1.378531296396553216e+19,1.379238160089991782e+19,1.259665176928369050e+19,8.182300502366184448e+18
1.372344689378757752e-04,1.333644350956706816e+19,1.408805638476105114e+19,1.411521589440518349e+19,1.411923440853259674e+19,1.412626852284534170e+19,1.253782264382985421e+19,8.144130426082012160e+18
1.356412825651302681e-04,1.317738223181940736e+19,1.392110982319172403e+19,1.394824608935898112e+19,1.395227368378236314e+19,1.395932505622723379e+19,1.256723914034340250e+19,8.163216750255012864e+18
1.388276553106212552e-04,1.349553419093189632e+19,1.425500325320690688e+19,1.428218570841034547e+19,1.428619513818292224e+19,1.429321200065161830e+19,1.250840228975303066e+19,8.125041535782746112e+18
1.372344689378757752e-04,1.333644350956729549e+19,1.408805638476106957e+19,1.411521589440519782e+19,1.411923440853261312e+19,1.412626852284536627e+19,1.253782264382986650e+19,8.144130426082019328e+18
1.404208416833667623e-04,1.365465458877724672e+19,1.442195043096017101e+19,1.444915553133871718e+19,1.445315587270379520e+19,1.446015548954671718e+19,1.247897808811577344e+19,8.105950085300631552e+18
1.388276553106212552e-04,1.349553419093212979e+19,1.425500325320690893e+19,1.428218570841034752e+19,1.428619513818293862e+19,1.429321200065162445e+19,1.250840228975303680e+19,8.125041535782748160e+18
1.420140280561122423e-04,1.381380501480203059e+19,1.458889792044115763e+19,1.461612536315276493e+19,1.462011661206549299e+19,1.462709898943089254e+19,1.244955004890851123e+19,8.086856080578144256e+18
1.404208416833667623e-04,1.365465458877748429e+19,1.442195043096017715e+19,1.444915553133872538e+19,1.445315587270381363e+19,1.446015548954672742e+19,1.247897808811579187e+19,8.105950085300639744e+18
1.436072144288577223e-04,1.397298577953050214e+19,1.475584572406476390e+19,1.478309520382026957e+19,1.478707735623975936e+19,1.479404250020640768e+19,1.242011818212002816e+19,8.067759527560263680e+18
1.420140280561122423e-04,1.381380501480227021e+19,1.458889792044116582e+19,1.461612536315276698e+19,1.462011661206549709e+19,1.462709898943090688e+19,1.244955004890851533e+19,8.086856080578148352e+18
1.452004008016032294e-04,1.413219719229903872e+19,1.492279384423364608e+19,1.495006505329891123e+19,1.495403810519665459e+19,1.496098602177664819e+19,1.239068249773555302e+19,8.048660432194143232e+18
1.436072144288577223e-04,1.397298577953073152e+19,1.475584572406476800e+19,1.478309520382027571e+19,1.478707735623976550e+19,1.479404250020642611e+19,1.242011818212003430e+19,8.067759527560269824e+18
1.467935871743487094e-04,1.429143956123972813e+19,1.508974228333789594e+19,1.511703491155028173e+19,1.512099885890637414e+19,1.512792955404411699e+19,1.236124300573405389e+19,8.029558800426430464e+18
1.452004008016032294e-04,1.413219719229927629e+19,1.492279384423366042e+19,1.495006505329893581e+19,1.495403810519667302e+19,1.496098602177666253e+19,1.239068249773556122e+19,8.048660432194157568e+18
1.483867735470942165e-04,1.445071319327534490e+19,1.525669104375909376e+19,1.528400477853785907e+19,1.528795961734447104e+19,1.529487309691033805e+19,1.233179971608902451e+19,8.010454638206174208e+18
1.467935871743487094e-04,1.429143956123996570e+19,1.508974228333789594e+19,1.511703491155028582e+19,1.512099885890637414e+19,1.512792955404410675e+19,1.236124300573406618e+19,8.029558800426438656e+18
1.499799599198396965e-04,1.461001839410504704e+19,1.542364012786911846e+19,1.545097465422329037e+19,1.545492038048248013e+19,1.546181665027790848e+19,1.230235263876843110e+19,7.991347951482430464e+18
1.483867735470942165e-04,1.445071319327558042e+19,1.525669104375910195e+19,1.528400477853787955e+19,1.528795961734446694e+19,1.529487309691035443e+19,1.233179971608904909e+19,8.010454638206183424e+18
1.515731462925851765e-04,1.476935546818697011e+19,1.559058953802631373e+19,1.561794453857042637e+19,1.562188114828801229e+19,1.562876021405038387e+19,1.227290178373011046e+19,7.972238746206888960e+18
1.499799599198396965e-04,1.461001839410527846e+19,1.542364012786912256e+19,1.545097465422329242e+19,1.545492038048246989e+19,1.546181665027790643e+19,1.230235263876844134e+19,7.991347951482434560e+18
1.531663326653306836e-04,1.492872471873152000e+19,1.575753927658476134e+19,1.578491443154053120e+19,1.578884192073122816e+19,1.579570378813157171e+19,1.224344716093273702e+19,7.953127028331604992e+18
1.515731462925851765e-04,1.476935546818721178e+19,1.559058953802631578e+19,1.561794453857043661e+19,1.562188114828801024e+19,1.562876021405038797e+19,1.227290178373012070e+19,7.972238746206898176e+18
1.547595190380761637e-04,1.508812644768586752e+19,1.592448934588240691e+19,1.595188433309199565e+19,1.595580269778299085e+19,1.596264737242427392e+19,1.221398878032427213e+19,7.934012803810893824e+18
1.531663326653306836e-04,1.492872471873176986e+19,1.575753927658476749e+19,1.578491443154055578e+19,1.578884192073121997e+19,1.579570378813158195e+19,1.224344716093276365e+19,7.953127028331620352e+18
1.563527054108216708e-04,1.524756095572902298e+19,1.609143974824572723e+19,1.611885424318719386e+19,1.612276347941305344e+19,1.612959096683398758e+19,1.218452665185190502e+19,7.914896078602779648e+18
1.547595190380761637e-04,1.508812644768612352e+19,1.592448934588241715e+19,1.595188433309199360e+19,1.595580269778298880e+19,1.596264737242426982e+19,1.221398878032428851e+19,7.934012803810891776e+18
1.579458917835671508e-04,1.540702854225354752e+19,1.625839048599226778e+19,1.628582416179383501e+19,1.628972426558821581e+19,1.629653457126793830e+19,1.215506078545433395e+19,7.895776858664669184e+18
1.563527054108216708e-04,1.524756095572926874e+19,1.609143974824574976e+19,1.611885424318720410e+19,1.612276347941306778e+19,1.612959096683401421e+19,1.218452665185191322e+19,7.914896078602792960e+18
1.595390781563126308e-04,1.556652950535145472e+19,1.642534156142543258e+19,1.645279408887484826e+19,1.645668505628341658e+19,1.646347818562932122e+19,1.212559119106398618e+19,7.876655149955452928e+18
1.579458917835671508e-04,1.540702854225379738e+19,1.625839048599226982e+19,1.628582416179383501e+19,1.628972426558821581e+19,1.629653457126793216e+19,1.215506078545433395e+19,7.895776858664675328e+18
1.611322645290581379e-04,1.572606414180878950e+19,1.659229297684461363e+19,1.661976402438648627e+19,1.662364585147592704e+19,1.663042180982146662e+19,1.209611787860860109e+19,7.857530958435581952e+18
1.595390781563126308e-04,1.556652950535171686e+19,1.642534156142543872e+19,1.645279408887484826e+19,1.645668505628341862e+19,1.646347818562931098e+19,1.212559119106398618e+19,7.876655149955453952e+18
1.627254509018036179e-04,1.588563274709122458e+19,1.675924473453685555e+19,1.678673396828601139e+19,1.679060665114240819e+19,1.679736544375543603e+19,1.206664085801236685e+19,7.838404290065963008e+18
1.611322645290581379e-04,1.572606414180905779e+19,1.659229297684462387e+19,1.661976402438650675e+19,1.662364585147594138e+19,1.663042180982149120e+19,1.209611787860861133e+19,7.857530958435591168e+18
1.643186372745491250e-04,1.604523561533528064e+19,1.692619683677412762e+19,1.695370392054168371e+19,1.695756745524613120e+19,1.696430908734040883e+19,1.203716013919284019e+19,7.819275150810072064e+18
1.627254509018036179e-04,1.588563274709148467e+19,1.675924473453685146e+19,1.678673396828601344e+19,1.679060665114241434e+19,1.679736544375544218e+19,1.206664085801237094e+19,7.838404290065968128e+18
1.659118236472946050e-04,1.620487303932941312e+19,1.709314928582153421e+19,1.712067388112029491e+19,1.712452826375167386e+19,1.713125274049140941e+19,1.200767573205981594e+19,7.800143546632412160e+18
1.643186372745491250e-04,1.604523561533554893e+19,1.692619683677414400e+19,1.695370392054168781e+19,1.695756745524613734e+19,1.696430908734042522e+19,1.203716013919285248e+19,7.819275150810078208e+18
1.675050100200400850e-04,1.636454531051555226e+19,1.726010208392783872e+19,1.728764384997575066e+19,1.729148907663460352e+19,1.729819640311361331e+19,1.197818764652245197e+19,7.781009483500499968e+18
1.659118236472946050e-04,1.620487303932966912e+19,1.709314928582153421e+19,1.712067388112029491e+19,1.712452826375168205e+19,1.713125274049141965e+19,1.200767573205981389e+19,7.800143546632415232e+18
1.690981963927855921e-04,1.652425271895786906e+19,1.742705523332988518e+19,1.745461382706754355e+19,1.745844989386812826e+19,1.746514007511555277e+19,1.194869589247842099e+19,7.761872967381029888e+18
1.675050100200400850e-04,1.636454531051581645e+19,1.726010208392784896e+19,1.728764384997574861e+19,1.729148907663460966e+19,1.729819640311361536e+19,1.197818764652245402e+19,7.781009483500510208e+18
1.706913827655310721e-04,1.668399555335374029e+19,1.759400873625796608e+19,1.762158381236194918e+19,1.762541071542357811e+19,1.763208375640958771e+19,1.191920047982043341e+19,7.742734004242510848e+18
1.690981963927855921e-04,1.652425271895816192e+19,1.742705523332990157e+19,1.745461382706756198e+19,1.745844989386814669e+19,1.746514007511556506e+19,1.194869589247843123e+19,7.761872967381048320e+18
1.722845691382765792e-04,1.684377410100589568e+19,1.776096259492955955e+19,1.778855380582690816e+19,1.779237154126489805e+19,1.779902744690557542e+19,1.188970141843904512e+19,7.723592600055482368e+18
1.706913827655310721e-04,1.668399555335400653e+19,1.759400873625795994e+19,1.762158381236194509e+19,1.762541071542358426e+19,1.763208375640958362e+19,1.191920047982044160e+19,7.742734004242522112e+18
1.738777555110220592e-04,1.700358864780972851e+19,1.792791681154770534e+19,1.795552380742465331e+19,1.795933237136612966e+19,1.796597114651438490e+19,1.186019871821921485e+19,7.704448760792109056e+18
1.722845691382765792e-04,1.684377410100617421e+19,1.776096259492957184e+19,1.778855380582692250e+19,1.779237154126491853e+19,1.779902744690558157e+19,1.188970141843906560e+19,7.723592600055498752e+18
1.754709418837675393e-04,1.716343947826000691e+19,1.809487138830400922e+19,1.812249381711379456e+19,1.812629320569268019e+19,1.813291485515107533e+19,1.183069238904055603e+19,7.685302492426866688e+18
1.738777555110220592e-04,1.700358864780999680e+19,1.792791681154770534e+19,1.795552380742464307e+19,1.795933237136612966e+19,1.796597114651439514e+19,1.186019871821923123e+19,7.704448760792108032e+18
1.770641282565130464e-04,1.732332687542133350e+19,1.826182632737024000e+19,1.828946383486021427e+19,1.829325404421773722e+19,1.829985857273047859e+19,1.180118244077812736e+19,7.666153800933944320e+18
1.754709418837675393e-04,1.716343947826028134e+19,1.809487138830402150e+19,1.812249381711378842e+19,1.812629320569268429e+19,1.813291485515106918e+19,1.183069238904056832e+19,7.685302492426864640e+18
1.786573146292585264e-04,1.748325112092417434e+19,1.842878163091091046e+19,1.845643386062969242e+19,1.846021488691320013e+19,1.846680229916837478e+19,1.177166888329743770e+19,7.647002692287150080e+18
1.770641282565130464e-04,1.732332687542160998e+19,1.826182632737026458e+19,1.828946383486023680e+19,1.829325404421775565e+19,1.829985857273048064e+19,1.180118244077814579e+19,7.666153800933953536e+18
1.802505010020040335e-04,1.764321249495943578e+19,1.859573730109409690e+19,1.862340389437836493e+19,1.862717573374661837e+19,1.863374603437411533e+19,1.174215172646163661e+19,7.627849172464792576e+18
1.786573146292585264e-04,1.748325112092443853e+19,1.842878163091091251e+19,1.845643386062969651e+19,1.846021488691320832e+19,1.846680229916836659e+19,1.177166888329744589e+19,7.647002692287150080e+18
1.818436873747495135e-04,1.780321127625845146e+19,1.876269334005942272e+19,1.879037393606159974e+19,1.879413658468410573e+19,1.880068977825350861e+19,1.171263098012644147e+19,7.608693247445757952e+18
1.802505010020040335e-04,1.764321249495973274e+19,1.859573730109410918e+19,1.862340389437837312e+19,1.862717573374663885e+19,1.863374603437411942e+19,1.174215172646164685e+19,7.627849172464797696e+18
1.834368737474950206e-04,1.796324774208122266e+19,1.892964974994029773e+19,1.895734398564519526e+19,1.896109743969699430e+19,1.896763353072628531e+19,1.168310665414497075e+19,7.589534923210364928e+18
1.818436873747495135e-04,1.780321127625874227e+19,1.876269334005943910e+19,1.879037393606158746e+19,1.879413658468410982e+19,1.880068977825350861e+19,1.171263098012644762e+19,7.608693247445758976e+18
1.850300601202405006e-04,1.812332216821555814e+19,1.909660653284834509e+19,1.912431404308986675e+19,1.912805829876056474e+19,1.913457729171120128e+19,1.165357875835837235e+19,7.570374205740064768e+18
1.834368737474950206e-04,1.796324774208152576e+19,1.892964974994032230e+19,1.895734398564520755e+19,1.896109743969700250e+19,1.896763353072629350e+19,1.168310665414498714e+19,7.589534923210372096e+18
1.866232464929859806e-04,1.828343482896425165e+19,1.926356369088705331e+19,1.929128410835427738e+19,1.929501916184683315e+19,1.930152106112417382e+19,1.162404730260521370e+19,7.551211101017203712e+18
1.850300601202405006e-04,1.812332216821584896e+19,1.909660653284834918e+19,1.912431404308986675e+19,1.912805829876056474e+19,1.913457729171121357e+19,1.165357875835837645e+19,7.570374205740069888e+18
1.882164328657314877e-04,1.844358599711984026e+19,1.943052122615449600e+19,1.945825418140593357e+19,1.946198002892739789e+19,1.946846483887820390e+19,1.159451229672339456e+19,7.532045615028748288e+18
1.866232464929859806e-04,1.828343482896453222e+19,1.926356369088704512e+19,1.929128410835426918e+19,1.929501916184682496e+19,1.930152106112416563e+19,1.162404730260521984e+19,7.551211101017207808e+18
1.898096192384769677e-04,1.860377594396995584e+19,1.959747914073451725e+19,1.962522426220480922e+19,1.962894089997817856e+19,1.963540862489007718e+19,1.156497375054348698e+19,7.512877753759565824e+18
1.882164328657314877e-04,1.844358599712014336e+19,1.943052122615450829e+19,1.945825418140593357e+19,1.946198002892743066e+19,1.946846483887822438e+19,1.159451229672340890e+19,7.532045615028757504e+18
1.914028056112224748e-04,1.876400493927842611e+19,1.976443743668529971e+19,1.979219435071767347e+19,1.979590177497340314e+19,1.980235241908197786e+19,1.153543167388690842e+19,7.493707523196749824e+18
1.898096192384769677e-04,1.860377594397024256e+19,1.959747914073451315e+19,1.962522426220480512e+19,1.962894089997819494e+19,1.963540862489008947e+19,1.156497375054349312e+19,7.512877753759570944e+18
1.929959919839679548e-04,1.892427325127069696e+19,1.993139611606494822e+19,1.995916444690245222e+19,1.996286265387804262e+19,1.996929622137530368e+19,1.150588607657147802e+19,7.474534929329881088e+18
1.914028056112224748e-04,1.876400493927874150e+19,1.976443743668532429e+19,1.979219435071768576e+19,1.979590177497341952e+19,1.980235241908198605e+19,1.153543167388691661e+19,7.493707523196756992e+18
1.945891783567134348e-04,1.908458114663804518e+19,2.009835518091454874e+19,2.012613455072278938e+19,2.012982353666333082e+19,2.013624003167845171e+19,1.147633696841311027e+19,7.455359978150309888e+18
1.929959919839679548e-04,1.892427325127100006e+19,1.993139611606495642e+19,1.995916444690244403e+19,1.996286265387804672e+19,1.996929622137530368e+19,1.150588607657148416e+19,7.474534929329873920e+18
1.961823647294589420e-04,1.924492889051038106e+19,2.026531463326586470e+19,2.029310466213853184e+19,2.029678442330247168e+19,2.030318384990150656e+19,1.144678435921870848e+19,7.436182675649231872e+18
1.945891783567134348e-04,1.908458114663834829e+19,2.009835518091455283e+19,2.012613455072278118e+19,2.012982353666333082e+19,2.013624003167845581e+19,1.147633696841312461e+19,7.455359978150317056e+18
1.977755511022044220e-04,1.940531674646050406e+19,2.043227447513857229e+19,2.046007478111207834e+19,2.046374531375139635e+19,2.047012767597114982e+19,1.141722825879020134e+19,7.417003027819489280e+18
1.961823647294589420e-04,1.924492889051070464e+19,2.026531463326588518e+19,2.029310466213854003e+19,2.029678442330248397e+19,2.030318384990153114e+19,1.144678435921873101e+19,7.436182675649242112e+18
1.993687374749499291e-04,1.956574497648748134e+19,2.059923470853623808e+19,2.062704490759827456e+19,2.063070620799054643e+19,2.063707150979981722e+19,1.138766867692774400e+19,7.397821040653826048e+18
1.977755511022044220e-04,1.940531674646080717e+19,2.043227447513856410e+19,2.046007478111207424e+19,2.046374531375140454e+19,2.047012767597115392e+19,1.141722825879020134e+19,7.417003027819493376e+18
2.009619238476954091e-04,1.972621384099978854e+19,2.076619533544629043e+19,2.079401504156348416e+19,2.079766710599446118e+19,2.080401535131045888e+19,1.135810562342099149e+19,7.378636720147254272e+18
1.993687374749499291e-04,1.956574497648779264e+19,2.059923470853624218e+19,2.062704490759828685e+19,2.063070620799056282e+19,2.063707150979983770e+19,1.138766867692775629e+19,7.397821040653834240e+18
2.025551102204408891e-04,1.988672359881889792e+19,2.093315635784448000e+19,2.096098518297699533e+19,2.096462800772499866e+19,2.097095920042613555e+19,1.132853910805495603e+19,7.359450072297100288e+18
2.009619238476954091e-04,1.972621384100008346e+19,2.076619533544629862e+19,2.079401504156349235e+19,2.079766710599447347e+19,2.080401535131045478e+19,1.135810562342100173e+19,7.378636720147251200e+18
2.041482965931863962e-04,2.004727450714943488e+19,2.110011777769363866e+19,2.112795533179371930e+19,2.113158891315369574e+19,2.113790305707214029e+19,1.129896914060949504e+19,7.340261103101158400e+18
2.025551102204408891e-04,1.988672359881920102e+19,2.093315635784448410e+19,2.096098518297698714e+19,2.096462800772499866e+19,2.097095920042613965e+19,1.132853910805496218e+19,7.359450072297103360e+18
2.057414829659318762e-04,2.020786682159690547e+19,2.126707959694177075e+19,2.129492548797352346e+19,2.129854982225360077e+19,2.130484692117055078e+19,1.126939573085972480e+19,7.321069818559437824e+18
2.041482965931863962e-04,2.004727450714976256e+19,2.110011777769365914e+19,2.112795533179372339e+19,2.113158891315371213e+19,2.113790305707216896e+19,1.129896914060950733e+19,7.340261103101165568e+18
2.073346693386773833e-04,2.036850079613768909e+19,2.143404181752661606e+19,2.146189565148385280e+19,2.146551073499439923e+19,2.147179079263472026e+19,1.123981888857253069e+19,7.301876224669261824e+18
2.057414829659318762e-04,2.020786682159721267e+19,2.126707959694177894e+19,2.129492548797353165e+19,2.129854982225359667e+19,2.130484692117055898e+19,1.126939573085972275e+19,7.321069818559441920e+18
2.089278557114228633e-04,2.052917668310182707e+19,2.160100444136842445e+19,2.162886582228856832e+19,2.163247165134371635e+19,2.163873467138529690e+19,1.121023862351387648e+19,7.282680327433349120e+18
2.073346693386773833e-04,2.036850079613802496e+19,2.143404181752664064e+19,2.146189565148386509e+19,2.146551073499441562e+19,2.147179079263473664e+19,1.123981888857253888e+19,7.301876224669267968e+18
2.105210420841683433e-04,2.068989473318579405e+19,2.176796747036655206e+19,2.179583600034994176e+19,2.179943257127844250e+19,2.180567855735564288e+19,1.118065494544437248e+19,7.263482132855625728e+18
2.089278557114228633e-04,2.052917668310216294e+19,2.160100444136842445e+19,2.162886582228855603e+19,2.163247165134372045e+19,2.163873467138530918e+19,1.121023862351388467e+19,7.282680327433352192e+18
2.121142284569138504e-04,2.085065519542721741e+19,2.193493090641705370e+19,2.196280618562426470e+19,2.196639349476718592e+19,2.197262245046281011e+19,1.115106786411838669e+19,7.244281646940128256e+18
2.105210420841683433e-04,2.068989473318611354e+19,2.176796747036654797e+19,2.179583600034993766e+19,2.179943257127843021e+19,2.180567855735563878e+19,1.118065494544437043e+19,7.263482132855627776e+18
2.137074148296593304e-04,2.101145831718867354e+19,2.210189475140421632e+19,2.212977637807430861e+19,2.213335442178287616e+19,2.213956635062904422e+19,1.112147738928406118e+19,7.225078875693829120e+18
2.121142284569138504e-04,2.085065519542753280e+19,2.193493090641708237e+19,2.196280618562428109e+19,2.196639349476720230e+19,2.197262245046281011e+19,1.115106786411839488e+19,7.244281646940132352e+18
2.153006012024048376e-04,2.117230434416771891e+19,2.226885900719177318e+19,2.229674657766012518e+19,2.230031535229996237e+19,2.230651025778065818e+19,1.109188353068266701e+19,7.205873825124510720e+18
2.137074148296593304e-04,2.101145831718898483e+19,2.210189475140422451e+19,2.212977637807429222e+19,2.213335442178289254e+19,2.213956635062904832e+19,1.112147738928406528e+19,7.225078875693829120e+18
2.168937875751503176e-04,2.133319352038029722e+19,2.243582367562868326e+19,2.246371678434544026e+19,2.246727628628862566e+19,2.247345417183687885e+19,1.106228629805336781e+19,7.186666501241158656e+18
2.153006012024048376e-04,2.117230434416805888e+19,2.226885900719181005e+19,2.229674657766013747e+19,2.230031535230000742e+19,2.230651025778067046e+19,1.109188353068268134e+19,7.205873825124512768e+18
2.184869739478957976e-04,2.149412608814827520e+19,2.260278875855208038e+19,2.263068699808976896e+19,2.263423722371486515e+19,2.264039809272471142e+19,1.103268570112945971e+19,7.167456910051789824e+18
2.168937875751503176e-04,2.133319352038062490e+19,2.243582367562869555e+19,2.246371678434544026e+19,2.246727628628861747e+19,2.247345417183686656e+19,1.106228629805336576e+19,7.186666501241157632e+18
2.200801603206413047e-04,2.165510228807894630e+19,2.276975425778474598e+19,2.279765721885630874e+19,2.280119816454729318e+19,2.280734202037067366e+19,1.100308174963547546e+19,7.148245057569900544e+18
2.184869739478957976e-04,2.149412608814860698e+19,2.260278875855208038e+19,2.263068699808978125e+19,2.263423722371484877e+19,2.264039809272471142e+19,1.103268570112945971e+19,7.167456910051790848e+18
2.216733466933867847e-04,2.181612235907326771e+19,2.293672017513866445e+19,2.296462744660583219e+19,2.296815910876073984e+19,2.297428595469355418e+19,1.097347445329812275e+19,7.129030949808493568e+18
2.200801603206413047e-04,2.165510228807928627e+19,2.276975425778476237e+19,2.279765721885632922e+19,2.280119816454729728e+19,2.280734202037069414e+19,1.100308174963548979e+19,7.148245057569908736e+18
2.232665330661322918e-04,2.197718653831404749e+19,2.310368651240393114e+19,2.313159768129751450e+19,2.313512005632156467e+19,2.314122989562914816e+19,1.094386382183205069e+19,7.109814592782488576e+18
2.216733466933867847e-04,2.181612235907359539e+19,2.293672017513868083e+19,2.296462744660582810e+19,2.296815910876074394e+19,2.297428595469356237e+19,1.097347445329813094e+19,7.129030949808500736e+18
2.248597194388777718e-04,2.213829506124404326e+19,2.327065327135925453e+19,2.329856792288809370e+19,2.330208100719835955e+19,2.330817384310093414e+19,1.091424986494869504e+19,7.090595992505763840e+18
2.232665330661322918e-04,2.197718653831439565e+19,2.310368651240393933e+19,2.313159768129753088e+19,2.313512005632157696e+19,2.314122989562917274e+19,1.094386382183205683e+19,7.109814592782497792e+18
